Ref,Val,Package,PosX,PosY,Rot,Side
"","","",95.947000,-80.561000,0.000000,top
"","","",94.577000,-80.561000,0.000000,top
"","","",93.207000,-80.561000,0.000000,top
"","","",91.837000,-80.561000,0.000000,top
"","","",90.467000,-80.561000,0.000000,top
"","","",89.097000,-80.561000,0.000000,top
"","","",87.727000,-80.561000,0.000000,top
"","","",86.357000,-80.561000,0.000000,top
"","","",84.987000,-80.561000,0.000000,top
"","","",83.617000,-80.561000,0.000000,top
"","","",112.387000,-79.191000,0.000000,top
"","","",111.017000,-79.191000,0.000000,top
"","","",109.647000,-79.191000,0.000000,top
"","","",108.277000,-79.191000,0.000000,top
"","","",106.907000,-79.191000,0.000000,top
"","","",105.537000,-79.191000,0.000000,top
"","","",104.167000,-79.191000,0.000000,top
"","","",102.797000,-79.191000,0.000000,top
"","","",101.427000,-79.191000,0.000000,top
"","","",100.057000,-79.191000,0.000000,top
"","","",98.687000,-79.191000,0.000000,top
"","","",97.317000,-79.191000,0.000000,top
"","","",95.947000,-79.191000,0.000000,top
"","","",94.577000,-79.191000,0.000000,top
"","","",93.207000,-79.191000,0.000000,top
"","","",91.837000,-79.191000,0.000000,top
"","","",90.467000,-79.191000,0.000000,top
"","","",89.097000,-79.191000,0.000000,top
"","","",87.727000,-79.191000,0.000000,top
"","","",86.357000,-79.191000,0.000000,top
"","","",84.987000,-79.191000,0.000000,top
"","","",83.617000,-79.191000,0.000000,top
"","","",112.387000,-77.821000,0.000000,top
"","","",111.017000,-77.821000,0.000000,top
"","","",109.647000,-77.821000,0.000000,top
"","","",108.277000,-77.821000,0.000000,top
"","","",106.907000,-77.821000,0.000000,top
"","","",105.537000,-77.821000,0.000000,top
"","","",104.167000,-77.821000,0.000000,top
"","","",102.797000,-77.821000,0.000000,top
"","","",101.427000,-77.821000,0.000000,top
"","","",100.057000,-77.821000,0.000000,top
"","","",98.687000,-77.821000,0.000000,top
"","","",97.317000,-77.821000,0.000000,top
"","","",95.947000,-77.821000,0.000000,top
"","","",94.577000,-77.821000,0.000000,top
"","","",93.207000,-77.821000,0.000000,top
"","","",91.837000,-77.821000,0.000000,top
"","","",90.467000,-77.821000,0.000000,top
"","","",89.097000,-77.821000,0.000000,top
"","","",87.727000,-77.821000,0.000000,top
"","","",86.357000,-77.821000,0.000000,top
"","","",84.987000,-77.821000,0.000000,top
"","","",83.617000,-77.821000,0.000000,top
"","","",112.387000,-76.451000,0.000000,top
"","","",111.017000,-76.451000,0.000000,top
"","","",109.647000,-76.451000,0.000000,top
"","","",108.277000,-76.451000,0.000000,top
"","","",106.907000,-76.451000,0.000000,top
"","","",105.537000,-76.451000,0.000000,top
"","","",104.167000,-76.451000,0.000000,top
"","","",102.797000,-76.451000,0.000000,top
"","","",101.427000,-76.451000,0.000000,top
"","","",100.057000,-76.451000,0.000000,top
"","","",98.687000,-76.451000,0.000000,top
"","","",97.317000,-76.451000,0.000000,top
"","","",95.947000,-76.451000,0.000000,top
"","","",94.577000,-76.451000,0.000000,top
"","","",93.207000,-76.451000,0.000000,top
"","","",91.837000,-76.451000,0.000000,top
"","","",90.467000,-76.451000,0.000000,top
"","","",89.097000,-76.451000,0.000000,top
"","","",87.727000,-76.451000,0.000000,top
"","","",86.357000,-76.451000,0.000000,top
"","","",84.987000,-76.451000,0.000000,top
"","","",83.617000,-76.451000,0.000000,top
"","","",112.387000,-75.081000,0.000000,top
"","","",111.017000,-75.081000,0.000000,top
"","","",109.647000,-75.081000,0.000000,top
"","","",108.277000,-75.081000,0.000000,top
"","","",106.907000,-75.081000,0.000000,top
"","","",105.537000,-75.081000,0.000000,top
"","","",104.167000,-75.081000,0.000000,top
"","","",102.797000,-75.081000,0.000000,top
"","","",101.427000,-75.081000,0.000000,top
"","","",100.057000,-75.081000,0.000000,top
"","","",98.687000,-75.081000,0.000000,top
"","","",97.317000,-75.081000,0.000000,top
"","","",95.947000,-75.081000,0.000000,top
"","","",94.577000,-75.081000,0.000000,top
"","","",93.207000,-75.081000,0.000000,top
"","","",91.837000,-75.081000,0.000000,top
"","","",90.467000,-75.081000,0.000000,top
"","","",89.097000,-75.081000,0.000000,top
"","","",87.727000,-75.081000,0.000000,top
"","","",86.357000,-75.081000,0.000000,top
"","","",84.987000,-75.081000,0.000000,top
"","","",83.617000,-75.081000,0.000000,top
"","","",112.387000,-73.711000,0.000000,top
"","","",111.017000,-73.711000,0.000000,top
"","","",109.647000,-73.711000,0.000000,top
"","","",108.277000,-73.711000,0.000000,top
"","","",106.907000,-73.711000,0.000000,top
"","","",105.537000,-73.711000,0.000000,top
"","","",104.167000,-73.711000,0.000000,top
"","","",102.797000,-73.711000,0.000000,top
"","","",101.427000,-73.711000,0.000000,top
"","","",100.057000,-73.711000,0.000000,top
"","","",98.687000,-73.711000,0.000000,top
"","","",97.317000,-73.711000,0.000000,top
"","","",95.947000,-73.711000,0.000000,top
"","","",94.577000,-73.711000,0.000000,top
"","","",93.207000,-73.711000,0.000000,top
"","","",91.837000,-73.711000,0.000000,top
"","","",90.467000,-73.711000,0.000000,top
"","","",89.097000,-73.711000,0.000000,top
"","","",87.727000,-73.711000,0.000000,top
"","","",86.357000,-73.711000,0.000000,top
"","","",84.987000,-73.711000,0.000000,top
"","","",83.617000,-73.711000,0.000000,top
"","","",100.446000,-85.395000,-90.000000,top
"","","",108.446000,-85.395000,-90.000000,top
"","","",102.846000,-85.395000,-90.000000,top
"","","",110.846000,-85.395000,-90.000000,top
"","","",110.033000,-114.097000,-90.000000,top
"","","",106.846000,-114.097000,90.000000,top
"","","",110.046000,-85.395000,-90.000000,top
"","","",102.032000,-85.395000,90.000000,top
"","","",108.446000,-114.097000,90.000000,top
"","","",105.246000,-85.395000,-90.000000,top
"","","",112.446000,-114.097000,90.000000,top
"","","",103.646000,-85.395000,-90.000000,top
"","","",106.046000,-85.395000,-90.000000,top
"","","",109.246000,-114.097000,90.000000,top
"","","",111.646000,-85.395000,-90.000000,top
"","","",107.646000,-114.097000,90.000000,top
"","","",98.846000,-85.395000,-90.000000,top
"","","",110.846000,-114.097000,90.000000,top
"","","",112.446000,-85.395000,-90.000000,top
"","","",109.246000,-85.395000,-90.000000,top
"","","",107.646000,-85.395000,-90.000000,top
"","","",104.446000,-85.395000,-90.000000,top
"","","",111.646000,-114.097000,90.000000,top
"","","",101.246000,-85.395000,-90.000000,top
"","","",99.646000,-85.395000,-90.000000,top
"","","",106.846000,-85.395000,-90.000000,top
"","","",100.070000,-125.790000,0.000000,top
"","","",102.810000,-125.790000,0.000000,top
"","","",98.700000,-125.790000,0.000000,top
"","","",108.290000,-125.790000,0.000000,top
"","","",106.920000,-125.790000,0.000000,top
"","","",105.550000,-125.790000,0.000000,top
"","","",104.180000,-125.790000,0.000000,top
"","","",101.440000,-125.790000,0.000000,top
"","","",112.400000,-124.420000,0.000000,top
"","","",97.330000,-125.790000,0.000000,top
"","","",95.960000,-125.790000,0.000000,top
"","","",90.480000,-125.790000,0.000000,top
"","","",86.370000,-125.790000,0.000000,top
"","","",106.920000,-124.420000,0.000000,top
"","","",111.030000,-124.420000,0.000000,top
"","","",89.110000,-125.790000,0.000000,top
"","","",87.740000,-125.790000,0.000000,top
"","","",109.660000,-124.420000,0.000000,top
"","","",105.550000,-124.420000,0.000000,top
"","","",94.590000,-125.790000,0.000000,top
"","","",104.180000,-124.420000,0.000000,top
"","","",91.850000,-125.790000,0.000000,top
"","","",108.290000,-124.420000,0.000000,top
"","","",85.000000,-125.790000,0.000000,top
"","","",83.630000,-125.790000,0.000000,top
"","","",93.220000,-125.790000,0.000000,top
"","","",83.600000,-116.200000,0.000000,top
